avg_collected_rewards,avg_regret,chosen_arm,iteration,regret
0.7967141530112327,0.7,0,0,0.7
0.479224925920024,0.7,0,1,1.4
0.6353794633135802,0.7000000000000002,0,2,2.1000000000000005
0.9322920615871915,0.7000000000000002,0,3,2.8000000000000007
0.7590029743250859,0.7000000000000002,0,4,3.500000000000001
0.6434796524460416,0.7000000000000002,0,5,4.200000000000001
0.9200129614548059,0.6000000000000002,2,6,4.200000000000001
1.0259406824170687,0.5250000000000001,2,7,4.200000000000001
0.9708945637112887,0.4666666666666668,2,8,4.200000000000001
1.0280611116987564,0.4200000000000001,2,9,4.200000000000001
0.9833812203795547,0.3818181818181818,2,10,4.199999999999999
0.9459553058837371,0.3499999999999999,2,11,4.199999999999999
0.9687250724746831,0.3230769230769229,2,12,4.1999999999999975
0.8342961212509344,0.2999999999999998,2,13,4.1999999999999975
0.7303485243333366,0.27999999999999986,2,14,4.1999999999999975
0.7120587709849423,0.26249999999999984,2,15,4.1999999999999975
0.6694181891426266,0.2470588235294116,2,16,4.1999999999999975
0.7052420304455516,0.2333333333333332,2,17,4.1999999999999975
0.6729648669736166,0.22105263157894725,2,18,4.1999999999999975
0.6187014385581712,0.20999999999999996,2,19,4.199999999999999
0.6733179780992847,0.23333333333333325,0,20,4.899999999999999
0.6460864199817474,0.25454545454545446,0,21,5.599999999999998
0.633975193229842,0.27391304347826084,0,22,6.299999999999999
0.5606950524197045,0.2916666666666667,0,23,7.0
0.536491941341909,0.3,1,24,7.5
0.5585854278175997,0.28846153846153844,2,25,7.5
0.5323047239198255,0.27777777777777785,2,26,7.500000000000002
0.5624259130064628,0.26785714285714296,2,27,7.5000000000000036
0.5568029956642122,0.25862068965517254,2,28,7.5000000000000036
0.5618531041489625,0.2500000000000002,2,29,7.500000000000007
0.5565769842657896,0.24193548387096797,2,30,7.500000000000007
0.628317646773388,0.23437500000000022,2,31,7.500000000000007
0.6391717415760753,0.2272727272727275,2,32,7.500000000000007
0.6186751924427819,0.22058823529411786,2,33,7.500000000000007
0.653071470147365,0.2142857142857145,2,34,7.500000000000007
0.6287960501440764,0.20833333333333354,2,35,7.500000000000007
0.6444735513565272,0.2027027027027029,2,36,7.500000000000007
0.6022592441134665,0.19736842105263178,2,37,7.500000000000007
0.5784016724977769,0.19230769230769248,2,38,7.500000000000007
0.5938631615820607,0.18750000000000017,2,39,7.500000000000007
0.6217803181287277,0.18292682926829285,2,40,7.500000000000007
0.634865745820662,0.17857142857142874,2,41,7.500000000000007
0.6406677451646411,0.17441860465116288,2,42,7.5000000000000036
0.6419911215111427,0.17045454545454544,2,43,7.5
0.6170908301360634,0.16666666666666666,2,44,7.5
0.6097661553853945,0.16304347826086948,2,45,7.4999999999999964
0.608268178229114,0.15957446808510622,2,46,7.499999999999993
0.6384526375622349,0.15624999999999986,2,47,7.499999999999993
0.652843773317464,0.15306122448979578,2,48,7.499999999999993
0.62452609474386,0.14999999999999994,2,49,7.4999999999999964
0.6245174256193685,0.16078431372549004,0,50,8.199999999999992
0.6243328158879131,0.15769230769230747,2,51,8.199999999999989
0.6186487627521797,0.15471698113207527,2,52,8.199999999999989
0.6370381613834517,0.15185185185185165,2,53,8.199999999999989
0.6496556406764062,0.16181818181818167,0,54,8.899999999999991
0.6725417920771167,0.15892857142857128,2,55,8.899999999999991
0.6635635584753667,0.15614035087719283,2,56,8.899999999999991
0.6640329389180117,0.15344827586206883,2,57,8.899999999999991
0.675341930316072,0.1508474576271185,2,58,8.899999999999991
0.6970119835961768,0.14833333333333318,2,59,8.899999999999991
0.6941236848840215,0.14590163934426215,2,60,8.899999999999991
0.6960626742138951,0.14354838709677406,2,61,8.899999999999991
0.6833262036072297,0.14126984126984113,2,62,8.899999999999991
0.6695835031746062,0.13906249999999987,2,63,8.899999999999991
0.6871672311626,0.1369230769230768,2,64,8.899999999999991
0.7124562129415125,0.13484848484848472,2,65,8.899999999999991
0.7156731333217834,0.13283582089552226,2,66,8.899999999999991
0.7346122475066399,0.13088235294117634,2,67,8.899999999999991
0.7436995486304223,0.1289855072463767,2,68,8.899999999999991
0.7381449871556288,0.12714285714285703,2,69,8.899999999999991
0.7469231648789074,0.12535211267605623,2,70,8.899999999999991
0.77179973990095,0.12361111111111109,2,71,8.899999999999999
0.7744350032021705,0.12191780821917807,2,72,8.899999999999999
0.7986270120212493,0.12027027027027035,2,73,8.900000000000006
0.7663820504731027,0.11866666666666674,2,74,8.900000000000006
0.7802704774981306,0.11710526315789471,2,75,8.899999999999999
0.775163679975274,0.12467532467532479,0,76,9.600000000000009
0.7742127693285926,0.12307692307692318,2,77,9.600000000000009
0.7782323643565282,0.12151898734177236,2,78,9.600000000000016
0.7561598483695604,0.1200000000000001,2,79,9.600000000000009
0.7564582219966336,0.11851851851851872,2,80,9.600000000000016
0.7637832750395008,0.1170731707317075,2,81,9.600000000000016
0.7844352120238625,0.11566265060240992,2,82,9.600000000000023
0.7808315759488922,0.11428571428571456,2,83,9.600000000000023
0.77389833855075,0.1129411764705885,2,84,9.600000000000023
0.7706930434096421,0.11162790697674445,2,85,9.600000000000023
0.7838506189762217,0.11034482758620716,2,86,9.600000000000023
0.7900426700067155,0.10909090909090935,2,87,9.600000000000023
0.7864493792901565,0.1078651685393261,2,88,9.600000000000023
0.7945251354437476,0.10666666666666692,2,89,9.600000000000023
0.7978498872448937,0.10549450549450574,2,90,9.600000000000023
0.810575920976285,0.10434782608695677,2,91,9.600000000000023
0.8050637810316222,0.10322580645161315,2,92,9.600000000000023
0.803651803078118,0.10212765957446833,2,93,9.600000000000023
0.8015911719601151,0.1010526315789476,2,94,9.600000000000023
0.7884129832091543,0.10000000000000024,2,95,9.600000000000023
0.7936470790220969,0.09896907216494868,2,96,9.600000000000023
0.7984165503808498,0.09795918367346962,2,97,9.600000000000023
