avg_collected_rewards,avg_regret,chosen_arm,iteration,regret
0.7967141530112327,0.7,0,0,0.7
0.479224925920024,0.7,0,1,1.4
0.6353794633135802,0.7000000000000002,0,2,2.1000000000000005
0.9322920615871915,0.7000000000000002,0,3,2.8000000000000007
0.7590029743250859,0.7000000000000002,0,4,3.500000000000001
0.6434796524460416,0.7000000000000002,0,5,4.200000000000001
0.8200129614548058,0.7000000000000002,0,6,4.900000000000001
0.8509406824170687,0.7000000000000002,0,7,5.600000000000001
0.7375612303779552,0.7000000000000003,0,8,6.3000000000000025
0.7480611116987561,0.7000000000000003,0,9,7.000000000000003
0.6651994021977363,0.7000000000000002,0,10,7.700000000000002
0.5959553058837369,0.7000000000000002,0,11,8.400000000000002
0.591801995551606,0.7000000000000001,0,12,9.100000000000001
0.43429612125093425,0.7000000000000001,0,13,9.8
0.31034852433333643,0.7,0,14,10.5
0.27455877098494214,0.7,0,15,11.2
0.21647701267203825,0.7000000000000001,0,16,11.9
0.23857536377888466,0.7000000000000001,0,17,12.600000000000001
0.19401749855256387,0.7000000000000001,0,18,13.3
0.1287014385581711,0.7000000000000001,0,19,14.000000000000002
0.21617512095642744,0.6904761904761905,1,20,14.5
0.21881369270902,0.6818181818181818,1,21,15.0
0.23397519322984192,0.6739130434782609,1,22,15.5
0.18569505241970444,0.6666666666666666,1,23,16.0
0.17649194134190896,0.6600000000000001,1,24,16.500000000000004
0.19320081243298423,0.6538461538461539,1,25,17.0
0.1619343535494551,0.6481481481481483,1,26,17.500000000000004
0.18742591300646286,0.642857142857143,1,27,18.000000000000004
0.17749265083662605,0.6379310344827587,1,28,18.5
0.17851977081562928,0.6333333333333334,1,29,19.000000000000004
0.16948021007224134,0.6290322580645162,1,30,19.500000000000004
0.2376926467733881,0.6250000000000001,1,31,20.000000000000004
0.2452323476366814,0.6212121212121213,1,32,20.500000000000004
0.22161636891337017,0.6176470588235297,1,33,21.000000000000007
0.26735718443307926,0.6000000000000002,2,34,21.000000000000007
0.2537960501440764,0.5833333333333335,2,35,21.000000000000007
0.2796086864916623,0.5675675675675678,2,36,21.000000000000007
0.2469960862187298,0.5526315789473686,2,37,21.000000000000007
0.2322478263439308,0.5384615384615387,2,38,21.000000000000007
0.24386316158206062,0.5375000000000002,1,39,21.500000000000007
0.2681217815433618,0.5365853658536587,1,40,22.000000000000007
0.27772288867780487,0.5357142857142859,1,41,22.500000000000007
0.28020262888557124,0.5348837209302327,1,42,23.000000000000007
0.278354757874779,0.5340909090909092,1,43,23.500000000000004
0.2504241634693966,0.5333333333333334,1,44,24.000000000000007
0.24020093799408998,0.532608695652174,1,45,24.5
0.23592775269719898,0.5319148936170213,1,46,25.0
0.26345263756223475,0.53125,1,47,25.5
0.27121112025623934,0.5346938775510204,0,48,26.2
0.2365260947438599,0.538,0,49,26.900000000000002
0.24804683738407432,0.5372549019607843,1,50,27.4
0.24548666204175912,0.5365384615384614,1,51,27.899999999999995
0.23751668728048142,0.5358490566037736,1,52,28.4
0.2537048280501182,0.5351851851851852,1,53,28.9
0.2769283679491333,0.5345454545454545,1,54,29.400000000000002
0.2975417920771166,0.5339285714285714,1,55,29.9
0.28637057601922616,0.5333333333333333,1,56,30.400000000000002
0.28472259409042544,0.5327586206896552,1,57,30.9
0.29398599811268206,0.5322033898305084,1,58,31.4
0.3136786502628433,0.5316666666666666,1,59,31.9
0.30887778324467724,0.5311475409836064,1,60,32.39999999999999
0.3089659000203467,0.5306451612903225,1,61,32.89999999999999
0.3023738226548487,0.5222222222222223,2,62,32.9
0.2836460031746062,0.5249999999999999,0,63,33.599999999999994
0.29947492347029225,0.5246153846153845,1,64,34.099999999999994
0.32306227354757305,0.5242424242424242,1,65,34.599999999999994
0.32462835720238037,0.5238805970149253,1,66,35.099999999999994
0.3419651886831105,0.5235294117647058,1,67,35.599999999999994
0.34949665007969777,0.5231884057971012,1,68,36.09999999999999
0.3424307014413432,0.5228571428571426,1,69,36.59999999999998
0.34974006628735826,0.5225352112676054,1,70,37.09999999999998
0.37318862878983894,0.5222222222222221,1,71,37.599999999999994
0.3744350032021706,0.521917808219178,1,72,38.099999999999994
0.3972756606698981,0.5216216216216215,1,73,38.599999999999994
0.3637153838064362,0.5213333333333332,1,74,39.099999999999994
0.3763231090770781,0.5210526315789473,1,75,39.599999999999994
0.379059783871378,0.5207792207792207,1,76,40.099999999999994
0.3767768718926954,0.5205128205128204,1,77,40.599999999999994
0.37949818714133854,0.520253164556962,1,78,41.1
0.3561598483695606,0.5199999999999999,1,79,41.599999999999994
0.35522365409539924,0.5197530864197532,1,80,42.1
0.36134425064925707,0.5195121951219513,1,81,42.60000000000001
0.3808207541925373,0.5192771084337351,1,82,43.10000000000001
0.3760696711869875,0.5190476190476192,1,83,43.600000000000016
0.36801598560957366,0.5188235294117648,1,84,44.10000000000001
0.3637162992235956,0.5186046511627908,1,85,44.60000000000001
0.37580464196472757,0.5183908045977013,1,86,45.10000000000001
0.3809517609158066,0.5181818181818182,1,87,45.6
0.3763370197395949,0.5179775280898876,1,88,46.1
0.38341402433263666,0.5177777777777778,1,89,46.6
0.3857619751569818,0.5175824175824176,1,90,47.1
0.39753244271541555,0.5173913043478262,1,91,47.60000000000001
0.3910852864079664,0.5172043010752689,1,92,48.10000000000001
0.3887581860568416,0.5170212765957447,1,93,48.6
0.38580169827590477,0.5168421052631579,1,94,49.1
0.37174631654248785,0.5166666666666667,1,95,49.60000000000001
0.37612130582622066,0.5164948453608248,1,96,50.10000000000001
0.38004920344207443,0.516326530612245,1,97,50.60000000000001
0.38131247872692686,0.5161616161616163,1,98,51.10000000000001
0.3801534826059061,0.5160000000000001,1,99,51.600000000000016
0.36732651008455636,0.515841584158416,1,100,52.100000000000016
0.3645032568213219,0.5156862745098042,1,101,52.60000000000002
